1753508961593,114
1753508961597,111
1753508961594,115
1753508961595,114
1753508961594,115
1753508961594,115
1753508961596,113
1753508961596,114
1753508961598,112
1753508961597,119
1753508961711,137
1753508961714,135
1753508961713,137
1753508961712,139
1753508961713,139
1753508961712,141
1753508961710,143
1753508961714,140
1753508961718,137
1753508961710,146
1753508961850,72
1753508961853,71
1753508961853,75
1753508961852,76
1753508961856,72
1753508961856,73
1753508961854,79
1753508961858,75
1753508961857,76
1753508961855,79
1753508961924,120
1753508961927,118
1753508961932,114
1753508961930,116
1753508961932,114
1753508961930,118
1753508961936,113
1753508961935,115
1753508961935,115
1753508961936,115
1753508962047,77
1753508962049,75
1753508962047,78
1753508962049,78
1753508962050,78
1753508962052,76
1753508962054,74
1753508962053,75
1753508962048,81
1753508962053,78
1753508962127,123
1753508962129,121
1753508962126,126
1753508962132,120
1753508962133,121
1753508962132,123
1753508962130,125
1753508962130,125
1753508962131,125
1753508962131,125
1753508962252,73
1753508962255,72
1753508962253,76
1753508962256,74
1753508962256,76
1753508962258,76
1753508962257,78
1753508962259,76
1753508962257,79
1753508962258,79
1753508962327,75
1753508962331,73
1753508962330,76
1753508962334,76
1753508962337,74
1753508962332,79
1753508962337,74
1753508962338,74
1753508962339,74
1753508962338,77
1753508962407,125
1753508962410,122
1753508962404,128
1753508962414,121
1753508962412,123
1753508962413,123
1753508962414,122
1753508962416,122
1753508962414,126
1753508962418,129
1753508962537,71
1753508962535,73
1753508962534,74
1753508962535,74
1753508962539,70
1753508962538,74
1753508962540,73
1753508962541,74
1753508962538,77
1753508962549,73
1753508962610,78
1753508962612,77
1753508962612,77
1753508962612,77
1753508962611,79
1753508962615,76
1753508962617,76
1753508962615,79
1753508962624,71
1753508962617,78
1753508962691,111
1753508962697,106
1753508962692,111
1753508962693,111
1753508962690,114
1753508962695,109
1753508962691,113
1753508962696,109
1753508962694,111
1753508962697,109
1753508962804,118
1753508962806,118
1753508962807,117
1753508962806,118
1753508962808,118
1753508962807,121
1753508962808,121
1753508962805,124
1753508962809,121
1753508962809,123
1753508962924,74
1753508962927,72
1753508962926,75
1753508962926,79
1753508962928,77
1753508962932,75
1753508962932,77
1753508962931,78
1753508962930,80
