1753509380041,121
1753509380042,121
1753509380046,118
1753509380044,120
1753509380042,122
1753509380043,123
1753509380042,124
1753509380046,120
1753509380043,124
1753509380045,123
1753509380165,73
1753509380168,70
1753509380166,76
1753509380167,76
1753509380168,75
1753509380165,78
1753509380169,75
1753509380170,74
1753509380168,76
1753509380170,75
1753509380241,113
1753509380244,111
1753509380240,115
1753509380245,111
1753509380247,110
1753509380246,111
1753509380248,110
1753509380246,112
1753509380248,110
1753509380245,114
1753509380359,103
1753509380357,105
1753509380358,104
1753509380361,102
1753509380360,103
1753509380356,108
1753509380361,103
1753509380360,105
1753509380361,104
1753509380362,104
1753509380466,75
1753509380465,77
1753509380469,73
1753509380468,75
1753509380468,77
1753509380467,78
1753509380466,79
1753509380467,78
1753509380469,76
1753509380466,80
1753509380544,111
1753509380546,108
1753509380548,107
1753509380545,111
1753509380547,109
1753509380548,109
1753509380545,113
1753509380547,111
1753509380549,110
1753509380548,111
1753509380657,79
1753509380657,79
1753509380661,76
1753509380660,77
1753509380659,79
1753509380659,80
1753509380661,79
1753509380660,80
1753509380658,82
1753509380660,80
1753509380742,105
1753509380743,104
1753509380738,110
1753509380740,109
1753509380739,110
1753509380743,107
1753509380742,108
1753509380741,109
1753509380739,112
1753509380740,111
1753509380851,100
1753509380850,102
1753509380854,98
1753509380852,100
1753509380853,99
1753509380853,99
1753509380851,102
1753509380850,103
1753509380854,100
1753509380852,102
1753509380954,77
1753509380955,77
1753509380954,78
1753509380955,78
1753509380956,77
1753509380954,81
1753509380956,83
1753509380958,85
1753509380957,87
1753509380957,87
1753509381034,115
1753509381035,120
1753509381035,120
1753509381034,122
1753509381037,119
1753509381036,120
1753509381041,115
1753509381046,111
1753509381045,117
1753509381046,117
1753509381151,123
1753509381158,116
1753509381160,115
1753509381158,117
1753509381157,122
1753509381159,121
1753509381165,115
1753509381165,116
1753509381159,123
1753509381160,122
1753509381278,114
1753509381281,111
1753509381284,108
1753509381277,116
1753509381276,117
1753509381277,117
1753509381282,114
1753509381284,114
1753509381283,115
1753509381284,115
1753509381400,72
1753509381401,71
1753509381395,78
1753509381398,75
1753509381396,77
1753509381394,80
1753509381397,77
1753509381398,77
1753509381396,80
1753509381400,78
1753509381475,141
1753509381477,139
1753509381474,143
1753509381475,142
1753509381476,142
1753509381476,142
1753509381477,142
1753509381478,141
1753509381478,141
1753509381480,140
1753509381620,72
1753509381619,74
1753509381621,73
1753509381619,75
1753509381620,76
1753509381621,75
1753509381622,74
1753509381622,75
1753509381623,74
1753509381623,74
1753509381697,101
1753509381694,105
1753509381696,104
1753509381700,100
1753509381700,100
1753509381699,102
1753509381699,102
1753509381698,103
1753509381698,104
1753509381696,106
1753509381803,76
1753509381804,76
1753509381801,79
1753509381801,79
1753509381805,76
1753509381803,78
1753509381802,80
1753509381803,80
1753509381804,79
1753509381802,82
1753509381883,124
1753509381883,125
1753509381882,127
1753509381885,124
1753509381884,125
1753509381884,125
1753509381886,124
1753509381881,130
1753509381885,126
1753509381885,126
1753509382010,112
1753509382009,113
1753509382012,111
1753509382011,114
1753509382013,112
1753509382014,113
1753509382013,115
1753509382012,117
1753509382012,118
1753509382011,119
1753509382124,97
1753509382125,97
1753509382127,96
1753509382129,95
1753509382131,93
1753509382127,97
1753509382125,100
1753509382132,93
1753509382130,95
1753509382133,94
1753509382225,109
1753509382228,109
1753509382226,111
1753509382227,110
1753509382227,110
1753509382226,112
1753509382224,114
1753509382228,111
1753509382229,111
1753509382228,112
1753509382337,109
1753509382340,107
1753509382339,111
1753509382341,109
1753509382341,109
1753509382343,109
1753509382343,109
1753509382340,112
1753509382342,110
1753509382340,115
1753509382449,71
1753509382448,75
1753509382452,73
1753509382455,72
1753509382452,76
1753509382455,74
1753509382454,75
1753509382453,77
1753509382457,73
1753509382454,76
1753509382525,113
1753509382523,116
1753509382528,111
1753509382531,112
1753509382532,111
1753509382532,112
1753509382530,114
1753509382531,114
1753509382529,116
1753509382533,114
1753509382641,75
1753509382642,74
1753509382640,78
1753509382646,72
1753509382645,73
1753509382648,71
1753509382648,71
1753509382648,72
1753509382647,76
1753509382649,77
1753509382720,73
1753509382718,76
1753509382719,76
1753509382721,75
1753509382722,74
1753509382725,71
1753509382721,76
1753509382722,75
1753509382728,72
1753509382721,80
1753509382799,105
1753509382795,109
1753509382799,106
1753509382798,107
1753509382803,103
1753509382802,104
1753509382796,111
1753509382800,107
1753509382798,109
1753509382800,108
1753509382910,71
1753509382907,75
1753509382907,76
1753509382910,73
1753509382909,75
1753509382908,77
1753509382907,79
1753509382909,77
1753509382910,77
1753509382911,79
1753509382985,112
1753509382983,114
1753509382986,111
1753509382989,109
1753509382986,112
1753509382988,112
1753509382989,111
1753509382987,114
1753509382989,112
1753509382992,110
1753509383101,123
1753509383100,124
1753509383103,121
1753509383100,124
1753509383102,123
1753509383099,126
1753509383101,124
1753509383104,121
1753509383104,122
1753509383102,125
1753509383228,76
1753509383228,76
1753509383228,76
1753509383227,77
1753509383226,79
1753509383227,78
1753509383229,77
1753509383230,77
1753509383230,78
1753509383229,80
1753509383309,109
1753509383309,110
1753509383308,111
1753509383306,115
1753509383307,114
1753509383309,112
1753509383310,113
1753509383311,112
1753509383308,115
1753509383307,117
1753509383420,119
1753509383422,118
1753509383423,120
1753509383423,122
1753509383425,121
1753509383426,121
1753509383421,126
1753509383425,123
1753509383424,124
1753509383425,124
1753509383542,115
1753509383542,117
1753509383548,113
1753509383547,115
1753509383547,116
1753509383550,113
1753509383551,113
1753509383545,120
1753509383549,117
1753509383551,120
1753509383661,75
1753509383665,73
1753509383664,74
1753509383667,71
1753509383660,79
1753509383664,76
1753509383665,76
1753509383669,75
1753509383673,71
1753509383667,78
1753509383741,105
1753509383740,107
1753509383742,105
1753509383738,110
1753509383742,107
1753509383747,103
1753509383746,104
1753509383746,105
1753509383744,109
1753509383742,112
1753509383854,108
1753509383850,112
1753509383849,114
1753509383851,113
1753509383849,116
1753509383856,109
1753509383850,116
1753509383855,112
1753509383852,115
1753509383853,116
1753509383967,119
1753509383966,122
1753509383967,121
1753509383968,121
1753509383965,125
1753509383965,125
1753509383971,120
1753509383970,122
1753509383969,123
1753509383968,124
1753509384089,104
1753509384090,104
1753509384091,103
1753509384094,103
1753509384095,102
1753509384093,104
1753509384095,103
1753509384092,107
1753509384093,106
1753509384094,107
1753509384197,73
1753509384197,73
1753509384199,74
1753509384196,77
1753509384201,73
1753509384200,74
1753509384199,75
1753509384202,72
1753509384201,74
