0.000,149,1,4096,8430706688,0.065,4096
0.394,44,1,4096,12641648640,0.460,4096
0.705,136,1,4096,8574853120,0.764,4096
1.026,143,1,4096,8574857216,1.084,4096
1.280,47,1,4096,12739207168,1.339,4096
1.671,134,1,4096,8428670976,1.728,4096
2.052,130,1,4096,11559739392,2.110,4096
2.368,132,1,4096,11852152832,2.426,4096
2.679,117,1,4096,11911208960,2.735,4096
2.961,127,1,4096,10449952768,3.018,4096
3.349,130,1,4096,10107273216,3.406,4096
3.607,128,1,4096,9895055360,3.662,4096
4.025,123,1,4096,10627301376,4.083,4096
4.327,138,1,4096,9587236864,4.386,4096
4.928,127,1,4096,9899540480,4.984,4096
5.236,117,1,4096,12389543936,5.292,4096
4.631,951,1,4096,10376626176,4.686,4096
5.551,135,1,4096,12254887936,5.608,4096
5.838,120,1,4096,9854627840,5.893,4096
6.218,116,1,4096,11691929600,6.274,4096
6.547,121,1,4096,8450465792,6.601,4096
6.860,121,1,4096,9708736512,6.916,4096
7.176,125,1,4096,10278957056,7.234,4096
7.471,132,1,4096,8542343168,7.529,4096
7.780,142,1,4096,11809824768,7.839,4096
8.094,116,1,4096,10384211968,8.150,4096
8.395,120,1,4096,9679994880,8.450,4096
8.672,117,1,4096,11942432768,8.728,4096
9.036,121,1,4096,9788153856,9.090,4096
9.341,117,1,4096,10451988480,9.396,4096
9.685,116,1,4096,12376199168,9.739,4096
9.924,23,1,4096,12814974976,9.978,4096
10.279,118,1,4096,10526568448,10.336,4096
10.530,121,1,4096,10013679616,10.585,4096
10.916,21,1,4096,12732088320,10.971,4096
11.207,115,1,4096,9688313856,11.262,4096
11.557,116,1,4096,12215107584,11.612,4096
11.821,115,1,4096,12219641856,11.875,4096
12.136,118,1,4096,10390716416,12.189,4096
12.464,119,1,4096,10516361216,12.518,4096
12.881,122,1,4096,9371869184,12.935,4096
13.170,117,1,4096,10071797760,13.224,4096
13.476,117,1,4096,9744539648,13.532,4096
14.095,121,1,4096,10192408576,14.149,4096
14.442,129,1,4096,9768275968,14.499,4096
14.712,121,1,4096,12019683328,14.768,4096
15.024,116,1,4096,10156642304,15.077,4096
15.453,119,1,4096,9431851008,15.509,4096
17.973,24,1,4096,12335681536,18.029,4096
18.348,122,1,4096,9846906880,18.403,4096
18.675,118,1,4096,9615904768,18.731,4096
18.961,117,1,4096,10666852352,19.015,4096
19.397,118,1,4096,12157497344,19.454,4096
19.701,116,1,4096,9347280896,19.755,4096
20.015,117,1,4096,10275340288,20.069,4096
20.341,120,1,4096,10131861504,20.395,4096
20.597,122,1,4096,10599030784,20.651,4096
20.927,116,1,4096,9877884928,20.982,4096
21.272,117,1,4096,10009210880,21.326,4096
21.595,23,1,4096,12847857664,21.652,4096
22.010,23,1,4096,12750258176,22.068,4096
22.298,117,1,4096,8536064000,22.352,4096
22.687,116,1,4096,10187968512,22.744,4096
23.534,117,1,4096,9885818880,23.588,4096
24.549,116,1,4096,12221337600,24.603,4096
24.854,120,1,4096,11828121600,24.909,4096
25.175,20,1,4096,12580925440,25.229,4096
25.455,120,1,4096,9644302336,25.509,4096
25.938,123,1,4096,10515058688,25.992,4096
26.210,24,1,4096,12675936256,26.268,4096
26.543,117,1,4096,10274684928,26.597,4096
27.045,122,1,4096,9809244160,27.102,4096
27.341,115,1,4096,11998203904,27.394,4096
27.617,20,1,4096,12584386560,27.671,4096
27.947,122,1,4096,9578901504,28.005,4096
83.304,120,1,4096,9644863488,83.365,4096
83.678,118,1,4096,10548752384,83.737,4096
84.909,124,1,4096,12017262592,84.971,4096
85.653,118,1,4096,9606033408,85.712,4096
85.947,116,1,4096,10011832320,86.009,4096
85.288,938,1,4096,9933119488,85.344,4096
86.340,120,1,4096,8588619776,86.403,4096
