0.000,300226,1,4096,8430706688,0.052,4096
0.394,300092,1,4096,12641648640,0.452,4096
0.705,300201,1,4096,8574853120,0.762,4096
1.026,300202,1,4096,8574857216,1.083,4096
1.280,300108,1,4096,12739207168,1.338,4096
1.671,300202,1,4096,8428670976,1.728,4096
2.052,300213,1,4096,11559739392,2.113,4096
2.368,300181,1,4096,11852152832,2.424,4096
2.679,300210,1,4096,11911208960,2.735,4096
2.961,300181,1,4096,10449952768,3.016,4096
3.349,300199,1,4096,10107273216,3.407,4096
3.607,300205,1,4096,9895055360,3.663,4096
4.025,300178,1,4096,10627301376,4.083,4096
4.327,300202,1,4096,9587236864,4.384,4096
4.631,300211,1,4096,10376626176,4.690,4096
4.928,300210,1,4096,9899540480,4.985,4096
5.236,300171,1,4096,12389543936,5.291,4096
5.551,300209,1,4096,12254887936,5.609,4096
5.838,300211,1,4096,9854627840,5.894,4096
6.218,300202,1,4096,11691929600,6.275,4096
6.547,300174,1,4096,8450465792,6.601,4096
6.860,300173,1,4096,9708736512,6.916,4096
7.176,300169,1,4096,10278957056,7.231,4096
7.471,300170,1,4096,8542343168,7.525,4096
7.780,300204,1,4096,11809824768,7.838,4096
8.094,300173,1,4096,10384211968,8.148,4096
8.395,300172,1,4096,9679994880,8.452,4096
8.672,300171,1,4096,11942432768,8.726,4096
9.036,300169,1,4096,9788153856,9.091,4096
9.341,300175,1,4096,10451988480,9.395,4096
9.685,300169,1,4096,12376199168,9.739,4096
9.924,300074,1,4096,12814974976,9.978,4096
10.279,300173,1,4096,10526568448,10.336,4096
10.530,300173,1,4096,10013679616,10.585,4096
10.916,300080,1,4096,12732088320,10.971,4096
11.207,300173,1,4096,9688313856,11.261,4096
11.557,300174,1,4096,12215107584,11.612,4096
11.821,300168,1,4096,12219641856,11.875,4096
12.136,300169,1,4096,10390716416,12.190,4096
12.464,300175,1,4096,10516361216,12.518,4096
12.881,300169,1,4096,9371869184,12.936,4096
13.170,300169,1,4096,10071797760,13.224,4096
13.476,300170,1,4096,9744539648,13.530,4096
14.095,300172,1,4096,10192408576,14.151,4096
14.442,300168,1,4096,9768275968,14.497,4096
14.712,300168,1,4096,12019683328,14.766,4096
15.024,300168,1,4096,10156642304,15.077,4096
15.453,300169,1,4096,9431851008,15.507,4096
17.973,300178,1,4096,12335681536,18.031,4096
18.348,300168,1,4096,9846906880,18.402,4096
18.675,300168,1,4096,9615904768,18.729,4096
18.961,300168,1,4096,10666852352,19.015,4096
19.397,300168,1,4096,12157497344,19.450,4096
19.701,300174,1,4096,9347280896,19.754,4096
20.015,300174,1,4096,10275340288,20.072,4096
20.341,300170,1,4096,10131861504,20.397,4096
20.597,300175,1,4096,10599030784,20.651,4096
20.927,300168,1,4096,9877884928,20.982,4096
21.272,300169,1,4096,10009210880,21.326,4096
21.595,300079,1,4096,12847857664,21.651,4096
22.010,300073,1,4096,12750258176,22.067,4096
22.298,300175,1,4096,8536064000,22.355,4096
22.687,300174,1,4096,10187968512,22.742,4096
23.534,300203,1,4096,9885818880,23.589,4096
24.549,300193,1,4096,12221337600,300.311,4096
24.854,300192,1,4096,11828121600,300.554,4096
25.175,300101,1,4096,12580925440,300.971,4096
25.455,300199,1,4096,9644302336,301.291,4096
25.938,300197,1,4096,10515058688,301.450,4096
26.210,300106,1,4096,12675936256,301.936,4096
26.543,300199,1,4096,10274684928,302.333,4096
27.045,300197,1,4096,9809244160,302.609,4096
