0.000,142,1,4096,8430706688,0.057,4096
0.394,46,1,4096,12641648640,0.473,4096
0.705,133,1,4096,8574853120,0.765,4096
1.026,137,1,4096,8574857216,1.083,4096
1.280,49,1,4096,12739207168,1.339,4096
1.671,140,1,4096,8428670976,1.732,4096
2.052,141,1,4096,11559739392,2.114,4096
2.368,131,1,4096,11852152832,2.425,4096
2.679,118,1,4096,11911208960,2.733,4096
2.961,126,1,4096,10449952768,3.017,4096
3.349,127,1,4096,10107273216,3.405,4096
3.607,127,1,4096,9895055360,3.664,4096
4.025,125,1,4096,10627301376,4.084,4096
4.327,136,1,4096,9587236864,4.386,4096
4.928,124,1,4096,9899540480,4.985,4096
5.236,127,1,4096,12389543936,5.293,4096
4.631,946,1,4096,10376626176,4.687,4096
5.551,133,1,4096,12254887936,5.608,4096
5.838,128,1,4096,9854627840,5.894,4096
6.218,129,1,4096,11691929600,6.276,4096
6.547,120,1,4096,8450465792,6.600,4096
6.860,121,1,4096,9708736512,6.916,4096
7.471,117,1,4096,8542343168,7.527,4096
7.780,119,1,4096,11809824768,7.835,4096
8.094,116,1,4096,10384211968,8.148,4096
7.176,1059,1,4096,10278957056,7.231,4096
8.395,120,1,4096,9679994880,8.450,4096
8.672,126,1,4096,11942432768,8.729,4096
9.036,136,1,4096,9788153856,9.093,4096
9.341,121,1,4096,10451988480,9.398,4096
9.685,119,1,4096,12376199168,9.740,4096
9.924,21,1,4096,12814974976,9.978,4096
10.279,121,1,4096,10526568448,10.333,4096
10.530,122,1,4096,10013679616,10.588,4096
11.207,116,1,4096,9688313856,11.264,4096
10.916,489,1,4096,12732088320,10.973,4096
11.557,116,1,4096,12215107584,11.611,4096
11.821,116,1,4096,12219641856,11.875,4096
12.464,119,1,4096,10516361216,12.518,4096
12.136,565,1,4096,10390716416,12.191,4096
12.881,121,1,4096,9371869184,12.935,4096
13.170,114,1,4096,10071797760,13.224,4096
13.476,115,1,4096,9744539648,13.530,4096
14.095,125,1,4096,10192408576,14.151,4096
14.442,118,1,4096,9768275968,14.498,4096
14.712,120,1,4096,12019683328,14.766,4096
15.453,118,1,4096,9431851008,15.507,4096
15.024,795,1,4096,10156642304,15.080,4096
17.973,26,1,4096,12335681536,18.030,4096
18.348,126,1,4096,9846906880,18.406,4096
18.675,119,1,4096,9615904768,18.731,4096
18.961,117,1,4096,10666852352,19.018,4096
19.397,116,1,4096,12157497344,19.451,4096
19.701,116,1,4096,9347280896,19.755,4096
20.015,115,1,4096,10275340288,20.069,4096
20.341,121,1,4096,10131861504,20.397,4096
20.597,122,1,4096,10599030784,20.650,4096
20.927,115,1,4096,9877884928,20.982,4096
21.272,116,1,4096,10009210880,21.326,4096
21.595,19,1,4096,12847857664,21.648,4096
22.010,19,1,4096,12750258176,22.066,4096
22.298,119,1,4096,8536064000,22.352,4096
22.687,940,1,4096,10187968512,22.741,4096
23.534,116,1,4096,9885818880,23.588,4096
24.549,118,1,4096,12221337600,24.608,4096
24.854,120,1,4096,11828121600,24.909,4096
25.455,125,1,4096,9644302336,25.509,4096
25.175,580,1,4096,12580925440,25.233,4096
25.938,116,1,4096,10515058688,25.995,4096
26.210,24,1,4096,12675936256,26.267,4096
27.045,124,1,4096,9809244160,27.102,4096
26.543,627,1,4096,10274684928,26.599,4096
27.341,115,1,4096,11998203904,27.395,4096
27.617,21,1,4096,12584386560,27.673,4096
27.947,122,1,4096,9578901504,28.001,4096
83.304,123,1,4096,9644863488,83.366,4096
83.678,117,1,4096,10548752384,83.740,4096
84.909,122,1,4096,12017262592,84.969,4096
85.653,120,1,4096,9606033408,85.710,4096
85.947,117,1,4096,10011832320,86.009,4096
85.288,971,1,4096,9933119488,85.347,4096
86.340,118,1,4096,8588619776,86.398,4096
88.472,119,1,4096,10342584320,88.535,4096
88.752,23,1,4096,12746592256,88.814,4096
89.145,119,1,4096,12111560704,89.199,4096
89.409,120,1,4096,10574884864,89.469,4096
90.154,116,1,4096,8512864256,90.208,4096
90.561,116,1,4096,9398255616,90.616,4096
89.792,1142,1,4096,9393496064,89.847,4096
90.937,115,1,4096,9398259712,90.991,4096
91.974,22,1,4096,12857503744,92.029,4096
92.828,118,1,4096,10668498944,92.890,4096
93.140,118,1,4096,11564478464,93.201,4096
93.457,116,1,4096,11757662208,93.513,4096
94.151,116,1,4096,10179833856,94.204,4096
94.469,21,1,4096,12345389056,94.524,4096
93.788,1034,1,4096,10231136256,93.844,4096
94.838,116,1,4096,12491694080,94.893,4096
95.750,119,1,4096,10002190336,95.814,4096
96.000,114,1,4096,12614082560,96.055,4096
95.183,1002,1,4096,11919007744,95.237,4096
96.396,115,1,4096,11772473344,96.450,4096
97.026,114,1,4096,8577241088,97.081,4096
96.700,591,1,4096,12040372224,96.753,4096
97.295,119,1,4096,9400995840,97.348,4096
99.068,120,1,4096,9400999936,99.122,4096
99.462,235,1,4096,12766433280,99.515,4096
99.849,121,1,4096,10014912512,99.904,4096
100.315,121,1,4096,11612872704,100.370,4096
100.584,115,1,4096,8502169600,100.637,4096
101.323,116,1,4096,11692744704,101.377,4096
101.647,20,1,4096,12350648320,101.701,4096
100.963,891,1,4096,9728008192,101.017,4096
101.974,117,1,4096,11772489728,102.032,4096
102.260,113,1,4096,10102919168,102.314,4096
102.553,121,1,4096,10453262336,102.614,4096
102.832,114,1,4096,10171666432,102.886,4096
103.269,114,1,4096,11798200320,103.323,4096
103.587,118,1,4096,11823603712,103.640,4096
104.263,120,1,4096,10426310656,104.318,4096
104.565,19,1,4096,12666937344,104.618,4096
104.851,113,1,4096,11666284544,104.903,4096
105.297,114,1,4096,9594884096,105.350,4096
105.695,116,1,4096,12473434112,105.748,4096
106.408,18,1,4096,12845010944,106.461,4096
107.231,116,1,4096,10588016640,107.284,4096
108.016,114,1,4096,12191150080,108.069,4096
