0.000,100205,1,4096,8430706688,0.059,4096
24.549,117,1,4096,12221337600,100.296,4096
24.854,120,1,4096,11828121600,100.416,4096
0.394,100096,1,4096,12641648640,0.454,4096
25.175,22,1,4096,12580925440,100.538,4096
25.455,115,1,4096,9644302336,100.557,4096
25.938,119,1,4096,10515058688,100.562,4096
26.210,19,1,4096,12675936256,100.675,4096
26.543,120,1,4096,10274684928,100.684,4096
27.045,115,1,4096,9809244160,100.697,4096
27.617,20,1,4096,12584386560,100.814,4096
27.341,115,1,4096,11998203904,100.806,4096
0.705,100189,1,4096,8574853120,0.762,4096
27.947,120,1,4096,9578901504,100.836,4096
83.304,114,1,4096,9644863488,100.924,4096
83.678,117,1,4096,10548752384,100.963,4096
84.909,116,1,4096,12017262592,100.970,4096
85.288,119,1,4096,9933119488,101.041,4096
85.947,117,1,4096,10011832320,101.088,4096
85.653,122,1,4096,9606033408,101.083,4096
88.752,20,1,4096,12746592256,101.218,4096
1.026,100188,1,4096,8574857216,1.084,4096
86.340,115,1,4096,8588619776,101.163,4096
88.472,121,1,4096,10342584320,101.210,4096
89.145,119,1,4096,12111560704,101.240,4096
89.409,115,1,4096,10574884864,101.283,4096
89.792,120,1,4096,9393496064,101.289,4096
1.280,100088,1,4096,12739207168,1.338,4096
91.974,20,1,4096,12857503744,101.412,4096
90.154,119,1,4096,8512864256,101.333,4096
90.561,115,1,4096,9398255616,101.362,4096
90.937,119,1,4096,9398259712,101.402,4096
92.828,116,1,4096,10668498944,101.430,4096
93.140,115,1,4096,11564478464,101.434,4096
93.457,115,1,4096,11757662208,101.454,4096
93.788,150,1,4096,10231136256,101.480,4096
94.151,115,1,4096,10179833856,101.524,4096
94.838,115,1,4096,12491694080,101.552,4096
95.183,120,1,4096,11919007744,101.571,4096
94.469,166,1,4096,12345389056,101.549,4096
95.750,115,1,4096,10002190336,101.632,4096
96.000,115,1,4096,12614082560,101.641,4096
96.396,115,1,4096,11772473344,101.669,4096
99.462,21,1,4096,12766433280,101.786,4096
96.700,115,1,4096,12040372224,101.693,4096
97.295,115,1,4096,9400995840,101.750,4096
99.068,117,1,4096,9400999936,101.759,4096
97.026,170,1,4096,8577241088,101.718,4096
1.671,100193,1,4096,8428670976,1.730,4096
99.849,116,1,4096,10014912512,101.811,4096
100.315,152,1,4096,11612872704,101.817,4096
100.584,116,1,4096,8502169600,101.867,4096
100.963,115,1,4096,9728008192,101.878,4096
101.323,115,1,4096,11692744704,101.891,4096
101.647,117,1,4096,12350648320,101.934,4096
101.974,115,1,4096,11772489728,102.028,4096
2.052,100196,1,4096,11559739392,2.111,4096
102.260,121,1,4096,10102919168,102.314,4096
2.368,100191,1,4096,11852152832,2.424,4096
102.553,120,1,4096,10453262336,102.607,4096
2.679,100188,1,4096,11911208960,2.737,4096
102.832,120,1,4096,10171666432,102.886,4096
2.961,100189,1,4096,10449952768,3.017,4096
103.269,120,1,4096,11798200320,103.324,4096
3.349,100184,1,4096,10107273216,3.407,4096
103.587,117,1,4096,11823603712,103.642,4096
3.607,100188,1,4096,9895055360,3.664,4096
4.025,100190,1,4096,10627301376,4.080,4096
104.263,122,1,4096,10426310656,104.317,4096
4.327,100188,1,4096,9587236864,4.385,4096
104.565,20,1,4096,12666937344,104.619,4096
4.631,100185,1,4096,10376626176,4.687,4096
104.851,115,1,4096,11666284544,104.905,4096
4.928,100188,1,4096,9899540480,4.986,4096
105.297,117,1,4096,9594884096,105.351,4096
5.236,100196,1,4096,12389543936,5.292,4096
5.551,100189,1,4096,12254887936,5.613,4096
105.695,116,1,4096,12473434112,105.749,4096
5.838,100187,1,4096,9854627840,5.893,4096
6.218,100169,1,4096,11691929600,6.272,4096
